business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,permanently_closed,req_cat
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,fruits & vegetables El Torito inc,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117518631328465422068"">fruits &amp; vegetables El Torito inc</a>'], 'photo_reference': 'AW30NDwEVV1T6Q9YzHW0VaQbnPFvi2GiiJ4bn3IPIMn2GKS0afSsNvdaYbCn-ylN6IHlYQXAvfOl5pZ8wQQpOVkb3UIcLmqANyHAgiCxPi23HoFMQE4QcvDd7AMb3cJJOEtv5CSvgvEPz2Ah_OcutTc3Sug1sK-eTP2faBV3HbpG-IDOcxxA', 'width': 4032}]",ChIJYanguvpfwokRO8h5IT5eOoU,5.0,ChIJYanguvpfwokRO8h5IT5eOoU,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",1.0,"48-09 Junction Boulevard, Queens",40.7420419,-73.8696568,40.74337643029149,-73.8683724697085,40.74067846970849,-73.87107043029151,True,"P4RJ+R4 New York, NY, USA",87G8P4RJ+R4,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Fine Fare Supermarket,,ChIJX31qB9JfwokRo7mCiPlqaMo,3.7,ChIJX31qB9JfwokRo7mCiPlqaMo,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",3.0,"10802 Otis Avenue, Corona",40.7411305,-73.8536086,40.74245173029151,-73.8523138197085,40.73975376970851,-73.85501178029152,True,"P4RW+FH Corona, Queens, NY, USA",87G8P4RW+FH,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Stop & Shop,"[{'height': 792, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113709913632305924731"">Stop &amp; Shop</a>'], 'photo_reference': 'AW30NDzhdFE3Wc4erlaYu-pVhemCimvF_gR7lwwxLhXthruAtfREP-GP5giVyHexq9Anap4QO80ycgirf-8SKk9r_2ZRYLafsQ17mBMoawYYMsLMT0GqVIQZORmuEYMCO6zBWqhqYPE6MsJnfqfUrNpbUjqBmKp9U_XUNVbzHPLne9mhXOeb', 'width': 1200}]",ChIJZ_INuC5owokRuO3EsLMVj8Y,4.2,ChIJZ_INuC5owokRuO3EsLMVj8Y,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']",922.0,"112-15 Beach Channel Drive, Queens",40.581865,-73.834981,40.5832710802915,-73.8338755697085,40.5805731197085,-73.83657353029152,True,"H5J8+P2 New York, NY, USA",87G8H5J8+P2,2.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Family Dollar,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113554495840116457618"">Jennifer Reicherter</a>'], 'photo_reference': 'AW30NDyiJxDduoUodNxdFb7AdEIr-j9rh8md0bW83d4KZMLQddEXjr6vaf6jjCJp7OvB7Bpu06I8_lLK1XSRpKxj0cXpr-_XVbJH2M12FnGeJxg2Ux9aSI7b7i5yJulIgZ8lla-A8ZbhNbfz8OfKnxHxfoVEMwIG2zYVo17a12Ft-3-rozqh', 'width': 2448}]",ChIJEezuHCxowokRigTpeeUPUow,4.0,ChIJEezuHCxowokRigTpeeUPUow,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'clothing_store', 'point_of_interest', 'store', 'food', 'establishment']",164.0,"113-22 Rockaway Beach Boulevard, Queens",40.5806064,-73.8353403,40.5818397302915,-73.83393316970849,40.5791417697085,-73.8366311302915,True,"H5J7+6V New York, NY, USA",87G8H5J7+6V,1.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Stop & Shop,"[{'height': 792, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110383600900606884153"">Stop &amp; Shop</a>'], 'photo_reference': 'AW30NDwCRmDar1j1XCaI5x4Kh-wX0yw-JA8kL2i32-Z1VYlw2V6-acqO1M6yR7ASWPe2gO8AHtHhDjLY5ohEjLQyDiRM-3VAZb2Hu6XvAApmcqrvr3FwLF_Eg6d_TLdWqGtltltTUJj20vSCKTw3EifbJDMnPCr0Q65yfDe-3uuQG1uM9M51', 'width': 1200}]",ChIJv_iSG15owokRk0NO4_Y4g9Q,4.2,ChIJv_iSG15owokRk0NO4_Y4g9Q,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",1989.0,"70-20 Rockaway Beach Boulevard, Queens",40.59025819999999,-73.7994133,40.5916298302915,-73.7969906,40.5889318697085,-73.80068979999999,True,"H6R2+46 New York, NY, USA",87G8H6R2+46,2.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,AAA,,ChIJr_EDOI5owokR9gdk2NWEhEc,4.7,ChIJr_EDOI5owokR9gdk2NWEhEc,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",50.0,"69-15 Beach Channel Drive, Queens",40.59256329999999,-73.7989125,40.59397493029149,-73.7975704197085,40.5912769697085,-73.80026838029151,True,"H6V2+2C New York, NY, USA",87G8H6V2+2C,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Newway Supermarket,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100749567523488108032"">Michael Tepes</a>'], 'photo_reference': 'AW30NDxa2ANswx88RgI_MZH0LSf8NTJZBnePZYQB6asQeGrv8RdSwez08SlNskGzv30bMlnF7l4N-6kqmvXfMXGXhQo39sNbXqfETVnrjNQiwyaJtGEJ-Udgv-Sxi-V96omEkamoY1YdZlmvEy1oNRaIAllmJlAXeANRw30Ks4BEvzS9rop6', 'width': 4608}]",ChIJNdkjrY5owokRyn5OXSSpPk0,3.8,ChIJNdkjrY5owokRyn5OXSSpPk0,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",183.0,"58-14 Beach Channel Drive, Queens",40.5943395,-73.78889280000001,40.5956153302915,-73.78749216970851,40.5929173697085,-73.79019013029153,True,"H6V6+PC New York, NY, USA",87G8H6V6+PC,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Stop and shop,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111652443594296819850"">Rick B</a>'], 'photo_reference': 'AW30NDy8o1tD5yuVh9f5O9sgkEAG39AlLy-h_Ye_2B4aFnb5iWI8yoSJ8WWdjD5QH3h5BjpKK-WCbUKSKLXe3QRDIuvkWbcsV8P5jyUZA78jYzcDLWd7dOaT7GQgafHXFm-bJsid-Ko3yxZ-_aJvvLJbKU3YpCQKVdUzj2Lr07J1n2oa8hXr', 'width': 4000}]",ChIJ02y-t0VpwokR1VMLJNyq8sY,4.8,ChIJ02y-t0VpwokR1VMLJNyq8sY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",5.0,"Stop and shop, Queens",40.5900099,-73.7994346,40.5913967302915,-73.7978838197085,40.5886987697085,-73.80058178029151,,"H6R2+26 New York, NY, USA",87G8H6R2+26,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Great Supermarket Inc,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104842433142609722240"">Rob Cooke</a>'], 'photo_reference': 'AW30NDwQLDI8phcxLogcj-Yr1GhDU9YwuHKFaWvjgTwT9vlBrgiKuHNsQEADqcKIyqIrQCsZkTfYPsEOpJkuK6fGBcvCw17pIVEvUJButP7IqXIT2wj2k7Mk0F7YJmA6DpPs3c2R1x_N7WnXQJhG0TtXY7r7HJ6y8WBlHQmm-lsSJdw3h1gR', 'width': 5312}]",ChIJ93oZSqJmwokRgD4s6otScxQ,3.9,ChIJ93oZSqJmwokRgD4s6otScxQ,GOOGLE,"['grocery_or_supermarket', 'supermarket', 'store', 'point_of_interest', 'food', 'establishment']",45.0,"22216 South Conduit Avenue, Queens",40.6652778,-73.755,40.66668638029149,-73.7537038697085,40.6639884197085,-73.75640183029151,True,"M68W+42 New York, NY, USA",87G8M68W+42,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Key Food Supermarkets,"[{'height': 2100, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117148615967473895060"">BRIAN HAN</a>'], 'photo_reference': 'AW30NDzc1jBDoKcP-GtqUXa7QcDryVgBDpcCPAN418mzS6wn0ZCQ18k-NcezC64WpETjmwdyfA1NkMsUHKufTgdxxc-2M94RJKtVAYs0e2_HuSWh7s2c0B0MS_gVirKN9iVw9Pk6Nh3eG3gEwh3sCBkkr8hEX2g3ihTVLQ2kVO0IDFzB5gPZ', 'width': 3833}]",ChIJ99bHHCZiwokR_3286qnBlY8,3.8,ChIJ99bHHCZiwokR_3286qnBlY8,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",634.0,"220-46 Hillside Avenue, Queens Village",40.7309718,-73.7421659,40.7322838802915,-73.7409751697085,40.72958591970851,-73.74367313029151,True,"P7J5+94 Queens Village, Queens, NY, USA",87G8P7J5+94,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Preet Super Bazar,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101486424833740271254"">Preet Super Bazar</a>'], 'photo_reference': 'AW30NDx-FPX1l3rQ0pc1aHUYXRkudTcM4sQz65hK1J-t9AjwTj1pTfYEMqDg1HUfTnU43BU1bVnYWCH5VrWNPc3Y_yDRhQi9TUlJvHHZ7WN_3eowwmTppfNEl0hFNZcYY7tKzdQ7xqcR1RPkQt33m0jkeqBBmpVUTlbM41nmeRXR4RZ5bkdK', 'width': 4032}]",ChIJrSvVxDBiwokRaoOOoVXS7rQ,4.4,ChIJrSvVxDBiwokRaoOOoVXS7rQ,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",47.0,23614 Braddock Avenue,40.72706489999999,-73.7310633,40.7284405802915,-73.72969626970851,40.72574261970851,-73.73239423029152,True,"P7G9+RH Bellerose, NY, USA",87G8P7G9+RH,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,CTown Supermarkets,"[{'height': 453, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113059021409287068077"">CTown Supermarkets</a>'], 'photo_reference': 'AW30NDxhp8IOQRueuFL3zyPyclOj_ad25tayd7PnxrQFNcVwn_96ApzxokFLrtXgxRauArzfZjv9VqRlHXkd6cW2Uu2O7HTDXxz3iePkO941JzlCOAP6du_JZw9GDrjiVCUle5SgET5Doc0YylVqUGWmvWPQscw4UUaLs53tzZJ_zUodcznr', 'width': 806}]",ChIJefSqh8RfwokRJ_rXnFPX6QA,3.8,ChIJefSqh8RfwokRJ_rXnFPX6QA,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",335.0,"108-79 Roosevelt Avenue, Queens",40.75170449999999,-73.8562128,40.75295738029149,-73.85480636970848,40.75025941970849,-73.85750433029149,True,"Q42V+MG New York, NY, USA",87G8Q42V+MG,2.0,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Sea Town Fish & Farmers Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109412784363493935373"">Sea Town Fish &amp; Farmers Market</a>'], 'photo_reference': 'AW30NDx8t-RKc0w-pjyG-6Eu0d30SiTpvpsQNNjWah2gXicc_67KELL29oClJz9pAqyLJqnl76261W_6CthkgpRgDOj6hC2agHUoXRKbM0GatE1H3vltlsllvFKTQFHSU6SIL-XQoLJ5J0XUtsiNLTBHoRGD4bZniA-dnbokDxZD0pPuwQY6', 'width': 4032}]",ChIJ8753VsZfwokRMCXS6l-bfpE,4.2,ChIJ8753VsZfwokRMCXS6l-bfpE,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",548.0,"103-25 Roosevelt Avenue, Queens",40.7501109,-73.8620528,40.7513762802915,-73.8606901697085,40.7486783197085,-73.86338813029151,True,"Q42Q+25 New York, NY, USA",87G8Q42Q+25,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,City Fresh Market,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106193491391508532932"">Alejandro Sosa</a>'], 'photo_reference': 'AW30NDwcSRmqNiGz22SwPm8e09jC_58mHE9fxkRtVXlz4pNU_6dHZ_ir4orMlSJIQhO4bYu2uIKS-n4UbH-eCwQ848dzr2r55LUf8ztf3vwpll-bpob8i-zzWc9vmxI-JLsXdBwBPqqGhqr4MB-r4qAyvXLa7YpFB-yrhCbgT7rCm_ePIar0', 'width': 6000}]",ChIJx-6UBsdfwokRPDDqYKgh5h0,4.3,ChIJx-6UBsdfwokRPDDqYKgh5h0,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",257.0,"39-07 103rd Street, Corona",40.750482,-73.86272799999999,40.7518042302915,-73.8615034697085,40.74910626970851,-73.8642014302915,True,"Q42P+5W Corona, Queens, NY, USA",87G8Q42P+5W,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Fine Fare Supermarkets,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101217640086810716166"">Zachary Zawila</a>'], 'photo_reference': 'AW30NDzObKLOJkP4-yZ-1iSpIsqO-AqsuP0A-kESHsoBXFIsRIWu3n48LqH4mVXJYYbEUHZ1rUZ3pnWe70O9pHJMjWmdzFRZDmWlaOu5cCa1DeWOzIKe9zIQQN0u1vgm6vCpP6zP1hRbYmBsQAqjUr0LGRIQTme1fLsQmNKK-Mu8wZWCN-yL', 'width': 4032}]",ChIJZ40L1sdfwokRiWWwDS41R3M,4.2,ChIJZ40L1sdfwokRiWWwDS41R3M,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",178.0,"4125 102nd Street, Queens",40.7479296,-73.8631422,40.7492686302915,-73.8618463697085,40.7465706697085,-73.86454433029151,True,"P4XP+5P New York, NY, USA",87G8P4XP+5P,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Pioneer Supermarkets,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114651054570050498243"">minnat patel</a>'], 'photo_reference': 'AW30NDwjh-tgEEhYx9RI5mWfG9hPv815S-HkxCkX4Nv2is2kz7zGJOJ5TzBuazg2P8VllibXWkJIwre1Ddr5ADrykOEaU2dkNyaliDjmodvekid_cN5PObL6dDRJwu_qmd5PBhicVhvz2tm_UJR6B2mWdQ0E6DtszhKeqiDUSFEsgeuNGb03', 'width': 4032}]",ChIJI9xM-79fwokRQKdrJZ__EG8,4.0,ChIJI9xM-79fwokRQKdrJZ__EG8,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",104.0,"10209 Northern Boulevard, Queens",40.7577298,-73.86616409999999,40.7590245302915,-73.86480116970849,40.7563265697085,-73.86749913029149,True,"Q45M+3G New York, NY, USA",87G8Q45M+3G,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,111th St Family Grocery Corporation,,ChIJR7RqfcNfwokRrqgdDn8JwHo,5.0,ChIJR7RqfcNfwokRrqgdDn8JwHo,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",4.0,"3919 111th Street, Flushing",40.7518352,-73.8558077,40.75316413029149,-73.8545268197085,40.75046616970849,-73.85722478029152,True,"Q42V+PM Flushing, Queens, NY, USA",87G8Q42V+PM,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Mi Tierra Supermarket,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113230498183272924344"">joseph alban</a>'], 'photo_reference': 'AW30NDzVqt-hcq_J9Qcgd2M15vm4NhszTrQvO6HtTZfFYtEENr1R7DzFodWR8x-f4WMMMqf7mS4Ow0xdKvtG1T2KmPFd-J-n-B9JVCD0liRo8zzJxkf1TaDJOrC4o3f7vuBGcQKe7RYBwbLS3A3Udo9OWzV8yuYvA2EsJEOOTQiB13htntb3', 'width': 3024}]",ChIJgWvIyMNfwokRpOr9pUZEzwg,4.0,ChIJgWvIyMNfwokRpOr9pUZEzwg,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",142.0,"109-01 37th Avenue, Queens",40.7541233,-73.8583584,40.7554151802915,-73.85706466970849,40.7527172197085,-73.8597626302915,True,"Q43R+JM New York, NY, USA",87G8Q43R+JM,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Stop 1 Supermarket,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104240917816296179760"">Stop 1 Supermarket</a>'], 'photo_reference': 'AW30NDy5mg5-pmnqJnhT_2dIYBACYWQ-pOEBqXuNHqDPW1X2hYJ2_EKCFwyUJK5C-k5rpuJGr5wYstIVH0X38haS2rX5oxZ7HSPvDx9nVz4i8Vq4gHVhddDe-dW4Lirw-iCrE9LUAfboRmcZQ1af6Awzsr8x4RyyCf6lhk2GyAFnVp0-nhv4', 'width': 4032}]",ChIJkZamxMRfwokR_q8D1i0H2o8,4.3,ChIJkZamxMRfwokR_q8D1i0H2o8,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",58.0,"111-01 43rd Avenue, Corona",40.749832,-73.854752,40.7511420302915,-73.85347351970849,40.7484440697085,-73.85617148029151,True,"P4XW+W3 Corona, Queens, NY, USA",87G8P4XW+W3,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Key Food Supermarkets,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114056027807204673871"">Gplayerz83</a>'], 'photo_reference': 'AW30NDxFn7okNa1u0WS_iiubwzn45Hbxf04LNFkGUFZfQpV9oDyXX8h6lkXRISOH__hBWDY-UMPLszp9ME7Q9g3F5xXBBgbhdu0pVJfW-TVU18KEVPRgME_L3yFRML0EnCoSKkdribkHRpgD3aCXVQSgNT_Kv9dmmtkwocyho9XXLqpm3LHO', 'width': 4032}]",ChIJw85kTcdfwokRDKgzx7K3PjY,4.1,ChIJw85kTcdfwokRDKgzx7K3PjY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",342.0,"102-14 37th Avenue, Corona",40.7530501,-73.8646801,40.75446348029149,-73.8633743697085,40.75176551970849,-73.8660723302915,True,"Q43P+64 Corona, Queens, NY, USA",87G8Q43P+64,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Tienda ecuatoriana,,ChIJCwu8SRFfwokR4zUYHXtjrKc,,ChIJCwu8SRFfwokR4zUYHXtjrKc,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",,"102-06 Roosevelt Avenue, Queens",40.749633,-73.863854,40.7510470302915,-73.8625166697085,40.7483490697085,-73.8652146302915,,"P4XP+VF New York, NY, USA",87G8P4XP+VF,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Key Food Supermarkets,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104884001437086512324"">Edwin Cambisaca</a>'], 'photo_reference': 'AW30NDybs-dy15A1Gg5OUtN7IJsSOUnqUv9BPAAxOwe9zimA-DOz1lagNeQD3h0ch0_os8okNWvbMAtIjW7_KeTUpxU2J34ZDK2ZKePbFTwwOrdbOykqdTnYT5v6PV6afMab9haPC_nG4XtfZlG3KeXJ-T8ZF7xsDjPGD0X_oR6rpFY12lQQ', 'width': 4160}]",ChIJmUvne89fwokRewzC3y1SYQw,3.8,ChIJmUvne89fwokRewzC3y1SYQw,GOOGLE,"['supermarket', 'atm', 'grocery_or_supermarket', 'finance', 'point_of_interest', 'food', 'store', 'establishment']",170.0,"46-20 108th Street, Flushing",40.7466486,-73.8570324,40.7480387302915,-73.8555206697085,40.7453407697085,-73.8582186302915,True,"P4WV+M5 Flushing, Queens, NY, USA",87G8P4WV+M5,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Foodtown of Forest Hills,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111444671146808251214"">Eric Finkelstein</a>'], 'photo_reference': 'AW30NDwEnNwIfpgQrniYWwhuQrKfIQ2lOwPFvQ0sHn8wUv-QEN2oXZOQHHxR-E-mDBE5cmeDm1Dis74w0H9kKtDxdbr78_QDKS7sjd3IWpnGcZ69jHF78lu_HfKRJ11iud-ygspwerspTEhd8JYD42Nej4SWYBgDFs9Oj0zZ8gdlDFbzRf5e', 'width': 4000}]",ChIJOxwecJ5gwokR9c-z4RxxjGI,4.2,ChIJOxwecJ5gwokR9c-z4RxxjGI,GOOGLE,"['grocery_or_supermarket', 'florist', 'supermarket', 'store', 'point_of_interest', 'food', 'establishment']",702.0,"110-44 Queens Boulevard, Queens",40.719216,-73.839685,40.7205943302915,-73.8382756197085,40.71789636970851,-73.8409735802915,True,"P596+M4 New York, NY, USA",87G8P596+M4,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Key Food Supermarkets,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110344283172678365745"">Jim Ryan</a>'], 'photo_reference': 'AW30NDyb0DS2sF9vM1u2rnQANxlsOthxGfLgOZyobStcpVLwE6yhG6CmS3lQTJIZaLEhAEInsGxOAmeQHzAlmDMcFFgaCl5UfJbOopZxem3zyV3UMgPggDujbRQacxa-Hqr02ZeQB00XM0p_x6sRapJQU4IORN5ocXt9jXCAMQndkLpWv54p', 'width': 4032}]",ChIJNRI-YJhgwokR8UGMJWu9MnM,3.9,ChIJNRI-YJhgwokR8UGMJWu9MnM,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",437.0,"116-34 Queens Boulevard, Queens",40.7152028,-73.8329444,40.7166034802915,-73.83153231970849,40.7139055197085,-73.83423028029151,True,"P588+3R New York, NY, USA",87G8P588+3R,,,supermarket
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Key Food Supermarkets,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100902619982961453181"">Yoshigizmo (Spacegizmo)</a>'], 'photo_reference': 'AW30NDxo9-X8XJ83sFqWeiLTrAi-89DKvnUmNqA2gXg6mDT2rl5elY2o_wcezLZGNWRM7ShipA1Wz5d6ml9Lws2KnWdz95XefjRCWLbORLQYoY7esclCayrHDoNVKd-uS5GBno07cVKV1z8rLDteQmcxNK5jaCsIIAL4vb_xJNylv6quXNsw', 'width': 4000}]",ChIJSeyaQydewokR_PWmaOt8hj8,3.8,ChIJSeyaQydewokR_PWmaOt8hj8,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",445.0,"108-27 Queens Boulevard, Forest Hills",40.7213225,-73.8427793,40.7226010302915,-73.84147861970848,40.7199030697085,-73.8441765802915,True,"P5C4+GV Forest Hills, Queens, NY, USA",87G8P5C4+GV,,,supermarket
